order_id,order_date,customer_id,product,quantity,price,revenue
1884,2022-06-01,957,Phone,1,299.0,299.0
1885,2023-07-16,421,Tablet,1,99.0,99.0
1886,2023-11-20,496,Phone,1,199.0,199.0
1887,2023-08-31,237,Monitor,1,299.0,299.0
1888,2023-09-09,1009,Tablet,1,99.0,99.0
1889,2023-02-24,219,Monitor,2,199.0,398.0
1890,2022-09-07,461,Monitor,5,299.0,1495.0
1892,2023-05-27,635,Monitor,2,99.0,198.0
1893,2023-08-01,1168,Monitor,2,199.0,398.0
1895,2023-02-22,189,Phone,2,99.0,198.0
1896,2022-10-22,255,Laptop,2,99.0,198.0
1897,2023-01-06,68,Phone,2,199.0,398.0
1898,2022-07-05,616,Phone,1,49.0,49.0
1900,2023-09-29,671,Phone,1,99.0,99.0
1902,2023-10-05,874,Phone,2,199.0,398.0
1903,2022-08-25,300,Phone,1,49.0,49.0
1904,2023-06-14,357,Phone,2,99.0,198.0
1905,2023-07-06,256,Phone,1,49.0,49.0
1906,2022-01-21,1008,Phone,4,49.0,196.0
1907,2023-06-04,353,Phone,4,499.0,1996.0
1908,2022-04-10,524,Phone,1,999.0,999.0
1909,2023-04-23,950,Monitor,1,99.0,99.0
1910,2023-08-22,756,Monitor,2,199.0,398.0
1912,2023-06-10,99,Monitor,1,199.0,199.0
1913,2022-11-30,197,Monitor,1,99.0,99.0
1914,2022-01-02,482,Laptop,4,99.0,396.0
1915,2023-01-10,878,Headphones,4,299.0,1196.0
1916,2022-10-20,615,Monitor,2,49.0,98.0
1917,2023-07-07,618,Phone,2,49.0,98.0
1918,2022-11-14,368,Phone,4,299.0,1196.0
1919,2023-05-17,570,Laptop,4,299.0,1196.0
1920,2023-01-16,590,Laptop,5,199.0,995.0
1921,2023-09-15,1099,Monitor,1,199.0,199.0
1922,2022-01-14,1066,Phone,1,199.0,199.0
1923,2023-05-19,422,Monitor,2,99.0,198.0
1924,2022-08-19,836,Monitor,2,99.0,198.0
1927,2022-05-25,1129,Laptop,4,299.0,1196.0
1928,2022-01-28,1125,Phone,4,299.0,1196.0
1929,2022-03-07,768,Tablet,1,99.0,99.0
1930,2022-06-12,307,Laptop,4,99.0,396.0
1931,2022-08-17,377,Laptop,2,99.0,198.0
1932,2022-09-18,655,Headphones,3,199.0,597.0
1933,2023-03-25,678,Tablet,1,199.0,199.0
1934,2023-02-28,399,Phone,1,499.0,499.0
1935,2023-04-05,221,Tablet,1,299.0,299.0
1936,2023-11-07,182,Monitor,2,499.0,998.0
1937,2022-10-28,307,Phone,2,299.0,598.0
1939,2022-10-14,1014,Headphones,5,199.0,995.0
1941,2022-01-10,863,Laptop,1,49.0,49.0
1942,2023-12-08,848,Phone,2,49.0,98.0
1943,2023-09-22,804,Monitor,2,199.0,398.0
1945,2023-08-15,972,Phone,3,99.0,297.0
1946,2023-08-28,101,Phone,2,99.0,198.0
1947,2022-12-27,963,Headphones,2,199.0,398.0
1948,2022-09-14,573,Phone,3,199.0,597.0
1950,2022-10-03,939,Headphones,2,299.0,598.0
1953,2022-11-09,105,Headphones,1,99.0,99.0
1954,2023-07-30,772,Headphones,4,99.0,396.0
1955,2022-10-11,429,Phone,1,99.0,99.0
1956,2022-05-01,434,Tablet,2,99.0,198.0
1957,2022-04-17,1052,Monitor,5,49.0,245.0
1958,2023-11-18,682,Headphones,1,299.0,299.0
1960,2022-06-14,1093,Monitor,4,499.0,1996.0
1961,2022-11-01,866,Phone,4,999.0,3996.0
1962,2023-05-12,746,Phone,2,49.0,98.0
1964,2023-07-10,864,Monitor,3,299.0,897.0
1965,2022-06-05,368,Phone,3,199.0,597.0
1966,2023-01-02,251,Tablet,1,99.0,99.0
1968,2023-09-12,856,Phone,2,99.0,198.0
1969,2022-09-08,1194,Tablet,4,199.0,796.0
1970,2022-11-30,1114,Phone,4,49.0,196.0
1971,2023-10-04,561,Phone,5,199.0,995.0
1972,2023-05-26,294,Tablet,4,99.0,396.0
1973,2022-10-20,919,Headphones,2,49.0,98.0
1974,2022-01-20,1174,Tablet,1,199.0,199.0
1975,2022-10-09,1156,Monitor,3,199.0,597.0
1976,2022-01-01,433,Laptop,3,99.0,297.0
1977,2022-04-29,59,Phone,2,49.0,98.0
1979,2022-07-17,836,Laptop,4,199.0,796.0
1980,2023-04-30,199,Phone,2,49.0,98.0
1981,2022-02-28,215,Tablet,1,199.0,199.0
1982,2022-06-10,898,Laptop,2,199.0,398.0
1983,2023-11-22,472,Phone,2,49.0,98.0
1984,2022-07-25,247,Tablet,1,199.0,199.0
1985,2022-01-12,382,Tablet,3,499.0,1497.0
1986,2023-05-05,991,Headphones,1,299.0,299.0
1987,2022-10-03,927,Tablet,1,99.0,99.0
1988,2023-11-24,1192,Phone,1,499.0,499.0
1989,2022-08-30,560,Headphones,3,99.0,297.0
1990,2022-08-04,1075,Monitor,5,999.0,4995.0
1991,2022-09-08,689,Phone,3,49.0,147.0
1992,2022-05-06,380,Laptop,4,199.0,796.0
1993,2022-08-05,474,Tablet,1,199.0,199.0
1995,2022-07-04,697,Monitor,2,299.0,598.0
1996,2022-02-08,911,Monitor,1,199.0,199.0
1997,2022-08-11,960,Tablet,3,49.0,147.0
1998,2022-07-03,478,Headphones,2,199.0,398.0
1999,2023-05-10,1004,Tablet,5,199.0,995.0
2000,2023-03-03,926,Laptop,1,49.0,49.0
2002,2023-03-04,854,Phone,2,499.0,998.0
2003,2022-10-21,1138,Monitor,1,99.0,99.0
2004,2022-05-31,1017,Headphones,2,199.0,398.0
2005,2023-01-19,754,Tablet,1,99.0,99.0
2006,2023-09-30,503,Tablet,1,299.0,299.0
2007,2022-11-04,817,Phone,1,999.0,999.0
2009,2023-01-10,708,Phone,2,499.0,998.0
2010,2022-01-08,1068,Tablet,1,199.0,199.0
2012,2022-05-09,207,Tablet,1,999.0,999.0
2013,2023-10-31,151,Phone,1,199.0,199.0
2014,2022-12-18,668,Phone,1,199.0,199.0
2015,2022-12-24,528,Monitor,1,299.0,299.0
2016,2023-06-01,165,Phone,2,99.0,198.0
2017,2023-05-10,917,Tablet,2,99.0,198.0
2018,2022-03-27,1169,Monitor,2,999.0,1998.0
2019,2022-06-24,1010,Tablet,3,299.0,897.0
2020,2022-07-12,37,Phone,2,499.0,998.0
2021,2022-11-07,333,Headphones,2,99.0,198.0
2022,2022-04-29,403,Phone,3,199.0,597.0
2024,2023-03-03,45,Laptop,3,99.0,297.0
2025,2023-02-18,206,Laptop,1,49.0,49.0
2026,2022-04-24,62,Headphones,1,199.0,199.0
2027,2022-05-25,420,Phone,3,99.0,297.0
2028,2023-06-22,868,Monitor,1,49.0,49.0
2029,2023-10-10,820,Monitor,1,499.0,499.0
2031,2023-08-11,365,Headphones,1,199.0,199.0
2032,2022-12-11,1031,Phone,1,299.0,299.0
2033,2022-01-01,428,Monitor,2,499.0,998.0
2034,2022-05-27,1141,Laptop,3,299.0,897.0
2035,2022-10-14,580,Phone,3,49.0,147.0
2036,2023-10-16,546,Monitor,1,49.0,49.0
2037,2022-02-22,325,Phone,5,49.0,245.0
2038,2022-10-31,55,Tablet,2,49.0,98.0
2039,2022-03-10,778,Tablet,1,99.0,99.0
2040,2022-12-27,992,Tablet,3,99.0,297.0
2041,2023-08-25,42,Headphones,3,99.0,297.0
2042,2022-08-08,231,Laptop,3,49.0,147.0
2043,2023-12-05,453,Tablet,1,199.0,199.0
2044,2023-07-29,394,Headphones,2,99.0,198.0
2045,2023-08-08,1152,Phone,4,299.0,1196.0
2046,2022-06-10,691,Laptop,2,49.0,98.0
2047,2023-11-12,392,Tablet,2,499.0,998.0
2049,2023-11-19,881,Phone,3,299.0,897.0
2050,2023-08-08,1102,Monitor,1,299.0,299.0
2051,2023-08-12,85,Tablet,2,999.0,1998.0
2052,2022-06-08,1054,Headphones,1,99.0,99.0
2054,2022-11-20,1169,Tablet,3,299.0,897.0
2056,2023-01-16,1082,Phone,2,99.0,198.0
2057,2022-04-12,697,Phone,1,199.0,199.0
2058,2023-05-09,479,Headphones,1,299.0,299.0
2059,2023-10-06,820,Phone,1,199.0,199.0
2060,2023-09-06,1195,Phone,1,299.0,299.0
2061,2022-01-19,147,Tablet,1,49.0,49.0
2062,2023-03-30,1016,Phone,1,99.0,99.0
2063,2023-04-27,609,Phone,3,99.0,297.0
2064,2023-08-17,446,Tablet,3,99.0,297.0
2065,2023-02-01,221,Laptop,2,49.0,98.0
2067,2022-12-31,262,Phone,4,99.0,396.0
2068,2022-11-27,897,Monitor,2,199.0,398.0
2070,2022-12-10,219,Phone,3,999.0,2997.0
2071,2023-03-31,92,Tablet,1,299.0,299.0
2072,2023-08-24,127,Phone,2,299.0,598.0
2073,2023-12-26,80,Headphones,2,49.0,98.0
2074,2023-10-17,983,Laptop,1,199.0,199.0
2075,2022-03-06,916,Tablet,4,199.0,796.0
2078,2022-05-23,25,Phone,4,199.0,796.0
2079,2023-08-28,156,Phone,4,499.0,1996.0
2080,2023-04-18,632,Monitor,2,49.0,98.0
2081,2023-02-21,1081,Laptop,2,49.0,98.0
2083,2023-05-12,237,Monitor,3,49.0,147.0
2086,2022-09-24,552,Monitor,2,99.0,198.0
2087,2023-09-14,1177,Tablet,1,199.0,199.0
2089,2022-03-26,237,Laptop,1,99.0,99.0
2090,2022-11-24,998,Laptop,1,99.0,99.0
2091,2023-03-26,55,Phone,1,49.0,49.0
2093,2023-09-21,109,Tablet,1,49.0,49.0
2094,2022-08-09,373,Headphones,3,49.0,147.0
2095,2022-06-03,973,Phone,3,99.0,297.0
2096,2023-10-27,201,Monitor,2,99.0,198.0
2097,2022-01-12,849,Laptop,2,299.0,598.0
2100,2022-10-20,211,Phone,1,199.0,199.0
2101,2022-10-27,504,Headphones,2,49.0,98.0
2102,2022-02-12,1142,Laptop,3,299.0,897.0
2103,2022-12-09,703,Tablet,2,99.0,198.0
2104,2022-11-22,42,Phone,1,49.0,49.0
2105,2023-05-13,315,Headphones,1,499.0,499.0
2106,2022-12-30,788,Laptop,3,99.0,297.0
2107,2023-03-03,329,Phone,1,99.0,99.0
2108,2022-01-21,1041,Laptop,3,499.0,1497.0
2109,2023-02-11,283,Phone,2,999.0,1998.0
2110,2023-09-11,943,Phone,3,99.0,297.0
2111,2022-12-02,258,Headphones,4,99.0,396.0
2112,2022-04-27,575,Tablet,4,199.0,796.0
2113,2022-05-04,574,Tablet,2,299.0,598.0
2114,2023-02-03,612,Tablet,2,49.0,98.0
2115,2023-12-16,1043,Laptop,1,199.0,199.0
2117,2022-11-20,423,Headphones,2,99.0,198.0
2118,2022-05-21,758,Monitor,1,999.0,999.0
2120,2022-11-30,1105,Monitor,1,99.0,99.0
2121,2023-01-08,424,Laptop,2,299.0,598.0
2122,2023-07-18,429,Phone,2,99.0,198.0
2123,2023-05-09,204,Laptop,1,299.0,299.0
2125,2023-10-31,728,Laptop,4,99.0,396.0
2126,2022-06-05,285,Phone,3,299.0,897.0
2127,2022-10-18,196,Tablet,3,499.0,1497.0
2128,2023-10-10,307,Headphones,1,99.0,99.0
2129,2022-05-24,14,Monitor,3,49.0,147.0
2130,2022-04-16,1170,Headphones,2,49.0,98.0
2131,2023-02-24,1081,Laptop,1,199.0,199.0
2133,2023-10-20,780,Tablet,1,499.0,499.0
2134,2022-01-02,529,Phone,1,99.0,99.0
2135,2023-08-12,798,Phone,5,199.0,995.0
2137,2022-03-31,209,Phone,1,49.0,49.0
2138,2022-12-11,641,Tablet,2,199.0,398.0
2139,2022-12-16,252,Phone,1,199.0,199.0
2140,2023-04-04,271,Tablet,2,199.0,398.0
2142,2022-12-17,419,Phone,3,199.0,597.0
2143,2022-04-18,795,Phone,1,199.0,199.0
2144,2023-08-09,1100,Phone,2,49.0,98.0
2146,2022-06-08,433,Monitor,4,299.0,1196.0
2147,2023-08-06,109,Monitor,3,499.0,1497.0
2148,2022-11-08,641,Tablet,2,99.0,198.0
2149,2022-08-29,1071,Phone,1,199.0,199.0
2150,2023-03-21,379,Tablet,2,199.0,398.0
2151,2022-10-25,1120,Tablet,3,49.0,147.0
2152,2022-02-05,958,Phone,4,299.0,1196.0
2153,2022-03-25,103,Tablet,1,999.0,999.0
2154,2023-03-28,892,Phone,1,49.0,49.0
2155,2023-01-20,854,Tablet,3,49.0,147.0
2156,2022-06-21,1170,Monitor,1,299.0,299.0
2157,2023-01-11,1051,Laptop,1,99.0,99.0
2158,2023-11-16,530,Monitor,1,199.0,199.0
2159,2022-12-28,679,Laptop,2,299.0,598.0
2160,2023-07-13,989,Laptop,5,99.0,495.0
2161,2022-05-21,1106,Headphones,2,499.0,998.0
2162,2022-04-28,428,Headphones,1,199.0,199.0
2163,2022-10-04,822,Laptop,1,499.0,499.0
2165,2022-08-08,932,Phone,2,499.0,998.0
2166,2022-01-26,1062,Phone,2,49.0,98.0
2167,2023-06-05,511,Monitor,1,99.0,99.0
2168,2022-01-10,393,Headphones,2,49.0,98.0
2169,2023-01-13,713,Tablet,3,99.0,297.0
2170,2023-09-25,494,Phone,1,499.0,499.0
2171,2023-09-29,547,Tablet,1,199.0,199.0
2172,2023-11-13,594,Phone,5,499.0,2495.0
2173,2023-08-07,389,Headphones,1,99.0,99.0
2174,2022-06-01,158,Headphones,3,99.0,297.0
2175,2023-12-21,1028,Tablet,2,499.0,998.0
2176,2022-02-18,167,Phone,3,99.0,297.0
2177,2022-06-03,960,Phone,3,299.0,897.0
2178,2022-10-20,409,Laptop,2,99.0,198.0
2179,2023-08-03,194,Monitor,4,999.0,3996.0
2180,2022-02-19,235,Phone,4,199.0,796.0
2181,2023-10-26,718,Phone,2,299.0,598.0
2182,2023-06-15,1174,Phone,1,49.0,49.0
2183,2023-09-04,1183,Monitor,1,199.0,199.0
2184,2022-03-01,816,Laptop,3,999.0,2997.0
2185,2022-06-16,404,Headphones,2,499.0,998.0
2186,2022-07-21,893,Headphones,1,49.0,49.0
2188,2023-11-07,68,Phone,2,99.0,198.0
2189,2023-03-15,88,Phone,1,49.0,49.0
2190,2022-08-30,217,Phone,2,299.0,598.0
2191,2023-08-04,1,Phone,3,49.0,147.0
2192,2023-11-18,1159,Phone,2,99.0,198.0
2194,2023-04-28,618,Phone,1,199.0,199.0
2195,2022-04-18,133,Headphones,1,299.0,299.0
2197,2023-11-04,810,Tablet,2,49.0,98.0
2198,2023-09-23,380,Monitor,2,299.0,598.0
2199,2023-10-23,908,Monitor,1,99.0,99.0
2201,2023-03-08,450,Monitor,1,49.0,49.0
2202,2023-10-17,586,Headphones,5,49.0,245.0
2203,2023-02-23,463,Phone,2,99.0,198.0
2204,2023-03-31,990,Tablet,4,99.0,396.0
2205,2022-06-09,1132,Laptop,3,499.0,1497.0
2206,2023-06-07,122,Laptop,2,299.0,598.0
2208,2023-08-13,327,Laptop,1,199.0,199.0
2209,2022-03-18,318,Phone,2,99.0,198.0
2210,2023-05-24,809,Phone,1,99.0,99.0
2211,2023-03-17,503,Laptop,3,99.0,297.0
2213,2022-11-16,710,Laptop,3,299.0,897.0
2215,2023-08-20,314,Phone,4,99.0,396.0
2216,2023-10-20,418,Headphones,1,49.0,49.0
2217,2023-07-08,556,Headphones,2,49.0,98.0
2218,2023-01-09,1102,Tablet,2,99.0,198.0
2219,2023-09-29,326,Tablet,1,49.0,49.0
2220,2022-06-16,515,Laptop,2,299.0,598.0
2221,2023-04-04,214,Headphones,4,49.0,196.0
2223,2023-12-01,509,Headphones,4,99.0,396.0
2224,2022-10-29,332,Tablet,2,49.0,98.0
2225,2023-06-15,1117,Phone,3,499.0,1497.0
2226,2023-08-03,688,Headphones,1,199.0,199.0
2227,2022-08-06,657,Phone,2,99.0,198.0
2228,2022-04-12,1028,Tablet,4,499.0,1996.0
2229,2023-07-08,1162,Laptop,1,49.0,49.0
2230,2022-10-15,600,Headphones,2,99.0,198.0
2232,2023-09-13,325,Phone,1,299.0,299.0
2233,2022-02-05,992,Tablet,2,99.0,198.0
2234,2022-12-19,717,Monitor,3,49.0,147.0
2235,2023-11-07,723,Tablet,2,499.0,998.0
2236,2022-03-14,277,Phone,1,99.0,99.0
2237,2023-10-10,536,Laptop,1,49.0,49.0
2238,2022-12-19,152,Monitor,1,199.0,199.0
2239,2022-03-11,955,Headphones,2,999.0,1998.0
2240,2023-03-01,259,Monitor,4,49.0,196.0
2241,2023-12-09,324,Phone,3,299.0,897.0
2243,2023-10-04,869,Phone,4,99.0,396.0
2244,2023-06-01,1192,Tablet,2,299.0,598.0
2246,2023-06-23,310,Phone,1,99.0,99.0
2247,2022-06-09,803,Monitor,2,49.0,98.0
2248,2022-05-29,1080,Tablet,1,999.0,999.0
2249,2022-08-18,620,Phone,1,299.0,299.0
2251,2023-07-16,461,Laptop,1,199.0,199.0
2253,2023-01-16,846,Phone,1,299.0,299.0
2254,2022-02-27,1165,Laptop,1,999.0,999.0
2255,2022-09-16,667,Tablet,2,99.0,198.0
2257,2022-05-10,355,Monitor,2,199.0,398.0
2258,2023-12-28,770,Tablet,1,99.0,99.0
2259,2022-06-21,180,Headphones,4,199.0,796.0
2260,2023-09-06,66,Headphones,4,99.0,396.0
2261,2022-07-28,820,Monitor,1,49.0,49.0
2262,2022-12-20,171,Tablet,2,199.0,398.0
2264,2022-04-26,534,Headphones,4,299.0,1196.0
2265,2022-09-21,1131,Phone,2,199.0,398.0
2267,2023-03-18,835,Phone,1,99.0,99.0
2269,2023-03-29,442,Headphones,1,99.0,99.0
2270,2023-04-22,396,Tablet,2,299.0,598.0
2271,2022-10-14,728,Tablet,2,199.0,398.0
2272,2022-10-30,84,Tablet,1,99.0,99.0
2273,2022-11-07,1037,Phone,1,299.0,299.0
2274,2022-07-27,693,Laptop,1,49.0,49.0
2275,2023-09-10,493,Tablet,1,199.0,199.0
2276,2023-03-22,1144,Monitor,3,99.0,297.0
2277,2023-11-01,970,Phone,1,49.0,49.0
2278,2023-09-25,353,Monitor,2,199.0,398.0
2279,2022-02-24,1081,Phone,1,199.0,199.0
2280,2022-01-12,40,Phone,1,299.0,299.0
2281,2023-10-19,640,Phone,2,299.0,598.0
2282,2023-02-04,173,Phone,2,299.0,598.0
2283,2023-10-10,259,Monitor,1,99.0,99.0
2284,2023-05-30,517,Monitor,2,199.0,398.0
2285,2023-10-18,730,Phone,2,199.0,398.0
2286,2023-06-26,523,Tablet,1,99.0,99.0
2287,2022-08-25,839,Monitor,2,199.0,398.0
2288,2022-10-06,117,Phone,2,999.0,1998.0
2290,2023-09-19,1140,Headphones,2,999.0,1998.0
2292,2023-09-22,543,Headphones,1,99.0,99.0
2293,2023-06-01,839,Phone,2,99.0,198.0
2294,2022-09-05,1090,Monitor,4,199.0,796.0
2295,2022-12-30,1094,Phone,4,49.0,196.0
2297,2023-09-25,416,Tablet,1,499.0,499.0
2298,2022-10-13,532,Phone,2,299.0,598.0
2299,2022-05-29,441,Phone,1,199.0,199.0
2300,2022-03-25,738,Phone,3,999.0,2997.0
2301,2023-02-10,464,Laptop,3,499.0,1497.0
2302,2023-04-01,396,Monitor,4,199.0,796.0
2304,2023-04-05,395,Laptop,1,199.0,199.0
2305,2023-07-04,326,Phone,3,199.0,597.0
2306,2023-05-15,1115,Laptop,2,99.0,198.0
2307,2023-05-24,750,Tablet,4,199.0,796.0
2309,2023-04-26,1190,Monitor,2,99.0,198.0
2310,2023-10-25,642,Laptop,2,299.0,598.0
2313,2022-12-27,49,Monitor,2,199.0,398.0
2314,2022-12-07,1076,Laptop,1,199.0,199.0
2315,2023-03-25,133,Monitor,1,49.0,49.0
2316,2022-06-29,999,Phone,2,299.0,598.0
2317,2023-12-03,786,Monitor,2,49.0,98.0
2318,2023-02-11,1190,Tablet,4,99.0,396.0
2319,2023-10-28,373,Tablet,1,299.0,299.0
2320,2022-07-15,479,Headphones,1,99.0,99.0
2321,2023-04-11,832,Phone,5,49.0,245.0
2322,2022-11-07,650,Tablet,4,499.0,1996.0
2324,2023-02-23,688,Laptop,3,49.0,147.0
2325,2023-02-10,82,Laptop,1,49.0,49.0
2327,2022-12-08,225,Tablet,1,49.0,49.0
2328,2022-11-12,16,Tablet,1,299.0,299.0
2329,2022-04-11,822,Tablet,3,99.0,297.0
2330,2022-09-01,163,Laptop,3,499.0,1497.0
2331,2023-05-05,514,Phone,5,49.0,245.0
2332,2022-01-12,350,Headphones,3,199.0,597.0
2333,2022-08-27,681,Phone,1,299.0,299.0
2334,2023-07-15,1116,Tablet,2,299.0,598.0
2335,2022-02-11,181,Monitor,5,199.0,995.0
2336,2023-11-09,743,Monitor,3,999.0,2997.0
2337,2023-08-17,660,Tablet,3,99.0,297.0
2338,2023-03-05,493,Headphones,4,199.0,796.0
2339,2022-06-07,923,Phone,1,499.0,499.0
2340,2022-08-04,128,Headphones,3,49.0,147.0
2341,2023-11-01,565,Phone,4,49.0,196.0
2342,2023-04-07,550,Phone,5,99.0,495.0
2343,2022-05-14,453,Laptop,1,199.0,199.0
2344,2022-03-08,471,Monitor,2,99.0,198.0
2345,2022-01-07,988,Phone,2,49.0,98.0
2346,2023-06-10,738,Phone,1,199.0,199.0
2347,2022-03-14,224,Phone,2,199.0,398.0
2348,2023-02-03,154,Headphones,1,99.0,99.0
2349,2023-02-09,560,Monitor,1,99.0,99.0
2350,2023-11-06,351,Tablet,1,199.0,199.0
2351,2023-08-01,1171,Tablet,2,999.0,1998.0
2352,2022-05-10,349,Phone,1,299.0,299.0
2353,2023-04-11,182,Phone,2,299.0,598.0
2354,2022-07-25,637,Headphones,1,99.0,99.0
2355,2022-09-23,1018,Laptop,1,99.0,99.0
2357,2022-09-10,1063,Phone,1,499.0,499.0
2358,2022-10-16,772,Phone,2,199.0,398.0
2359,2022-06-13,894,Phone,3,499.0,1497.0
2361,2022-04-20,1016,Laptop,1,49.0,49.0
2362,2022-12-02,64,Tablet,3,49.0,147.0
2363,2022-08-26,29,Phone,1,49.0,49.0
2364,2023-01-16,372,Phone,5,99.0,495.0
2365,2023-03-12,97,Laptop,3,49.0,147.0
2366,2023-04-28,993,Monitor,1,499.0,499.0
2367,2022-01-25,21,Phone,1,49.0,49.0
2368,2023-10-15,735,Tablet,2,99.0,198.0
2370,2023-04-27,1070,Tablet,1,999.0,999.0
2371,2023-01-27,66,Phone,1,299.0,299.0
2372,2023-06-21,603,Phone,3,999.0,2997.0
2375,2022-06-22,338,Phone,2,99.0,198.0
2376,2022-01-12,123,Monitor,1,49.0,49.0
2377,2022-05-08,447,Headphones,2,99.0,198.0
2378,2023-08-31,611,Phone,1,299.0,299.0
2379,2022-04-02,671,Laptop,2,49.0,98.0
2380,2023-10-15,615,Tablet,5,49.0,245.0
2382,2023-06-16,281,Laptop,1,199.0,199.0
2383,2023-10-20,1067,Headphones,1,299.0,299.0
2384,2023-03-23,596,Phone,1,99.0,99.0
2385,2023-01-25,703,Headphones,1,499.0,499.0
2386,2023-11-03,1075,Monitor,3,199.0,597.0
2387,2022-02-12,210,Monitor,4,49.0,196.0
2388,2022-09-11,126,Phone,1,299.0,299.0
2390,2022-03-01,960,Tablet,2,49.0,98.0
2391,2023-10-25,970,Phone,2,99.0,198.0
2392,2023-04-12,581,Phone,1,199.0,199.0
2393,2022-10-14,777,Phone,1,49.0,49.0
2394,2023-06-01,258,Phone,2,499.0,998.0
2395,2023-04-12,230,Phone,1,99.0,99.0
2396,2022-12-11,189,Monitor,3,299.0,897.0
2397,2023-10-04,10,Phone,3,299.0,897.0
2398,2023-01-17,1138,Laptop,1,199.0,199.0
2400,2022-09-10,676,Headphones,4,99.0,396.0
2401,2022-02-25,502,Phone,2,49.0,98.0
2402,2023-04-08,85,Laptop,4,99.0,396.0
2404,2022-03-24,838,Headphones,2,499.0,998.0
2405,2022-04-09,1008,Monitor,2,99.0,198.0
2406,2022-05-29,689,Tablet,4,299.0,1196.0
2408,2022-06-05,970,Tablet,1,299.0,299.0
2410,2023-05-09,218,Tablet,4,99.0,396.0
2411,2022-09-20,1005,Monitor,4,499.0,1996.0
2412,2022-03-21,255,Headphones,5,199.0,995.0
2413,2023-02-04,236,Phone,5,499.0,2495.0
2416,2023-09-07,123,Monitor,1,99.0,99.0
2417,2023-07-06,656,Monitor,1,49.0,49.0
2418,2022-04-11,259,Phone,3,199.0,597.0
2420,2023-01-15,47,Tablet,1,299.0,299.0
2421,2022-08-09,863,Phone,2,99.0,198.0
2422,2023-02-24,525,Headphones,4,499.0,1996.0
2423,2022-05-04,888,Phone,2,299.0,598.0
2424,2023-02-26,208,Monitor,1,99.0,99.0
2425,2022-08-19,747,Tablet,2,49.0,98.0
2426,2023-11-21,149,Monitor,1,49.0,49.0
2427,2022-03-04,438,Phone,2,499.0,998.0
2428,2023-04-30,155,Monitor,1,499.0,499.0
2430,2023-12-04,358,Tablet,5,99.0,495.0
2431,2023-07-28,1198,Phone,2,299.0,598.0
2432,2023-04-28,456,Phone,2,999.0,1998.0
2433,2023-06-03,776,Phone,5,299.0,1495.0
2434,2022-06-04,629,Phone,1,199.0,199.0
2435,2022-04-02,832,Headphones,1,99.0,99.0
2436,2023-06-10,486,Phone,3,199.0,597.0
2437,2023-03-31,533,Monitor,1,99.0,99.0
2438,2023-08-21,200,Headphones,3,499.0,1497.0
2439,2023-10-07,371,Laptop,1,99.0,99.0
2441,2022-07-02,853,Phone,2,99.0,198.0
2442,2023-01-21,248,Laptop,1,499.0,499.0
2443,2023-07-28,788,Phone,3,99.0,297.0
2444,2023-02-09,264,Headphones,2,99.0,198.0
2445,2022-09-03,1082,Laptop,4,199.0,796.0
2446,2023-08-14,31,Tablet,3,49.0,147.0
2447,2023-10-23,605,Tablet,1,999.0,999.0
2448,2023-10-12,502,Headphones,3,199.0,597.0
2449,2023-04-16,1108,Laptop,2,199.0,398.0
2450,2023-02-27,886,Tablet,2,499.0,998.0
2451,2022-03-06,549,Tablet,3,499.0,1497.0
2452,2022-01-13,839,Tablet,2,199.0,398.0
2453,2022-08-01,1117,Headphones,2,999.0,1998.0
2454,2022-08-30,848,Monitor,2,49.0,98.0
2455,2023-05-08,614,Laptop,1,49.0,49.0
2456,2022-08-01,412,Phone,1,199.0,199.0
2457,2023-11-24,432,Phone,2,99.0,198.0
2458,2022-12-04,678,Phone,1,199.0,199.0
2461,2022-06-13,373,Phone,2,499.0,998.0
2462,2023-04-10,225,Headphones,1,199.0,199.0
2464,2023-12-01,511,Headphones,1,299.0,299.0
2465,2023-01-30,603,Phone,2,99.0,198.0
2466,2023-12-04,216,Tablet,1,99.0,99.0
2467,2022-11-04,988,Monitor,2,99.0,198.0
2468,2022-07-02,840,Phone,1,499.0,499.0
2469,2023-09-21,727,Phone,5,49.0,245.0
2470,2023-05-25,554,Phone,4,99.0,396.0
2471,2023-12-09,1066,Phone,3,999.0,2997.0
2472,2023-06-30,676,Headphones,4,199.0,796.0
2473,2023-07-18,873,Monitor,1,99.0,99.0
2474,2023-09-16,283,Laptop,2,99.0,198.0
2475,2023-08-17,1082,Laptop,3,499.0,1497.0
2476,2022-08-15,834,Phone,2,499.0,998.0
2477,2023-03-12,537,Laptop,4,99.0,396.0
2478,2023-02-26,1097,Tablet,3,99.0,297.0
2479,2023-07-08,923,Laptop,5,499.0,2495.0
2480,2022-01-21,1153,Tablet,1,299.0,299.0
2481,2023-07-08,842,Laptop,3,499.0,1497.0
2482,2023-02-01,948,Phone,2,199.0,398.0
2483,2023-09-17,665,Tablet,2,999.0,1998.0
2484,2022-04-15,1149,Phone,1,99.0,99.0
2485,2022-07-11,67,Headphones,3,49.0,147.0
2486,2022-01-17,6,Headphones,4,299.0,1196.0
2487,2022-04-30,637,Phone,1,199.0,199.0
2488,2023-01-28,314,Laptop,2,499.0,998.0
2489,2023-03-01,565,Monitor,1,49.0,49.0
2490,2022-05-09,826,Headphones,5,499.0,2495.0
2491,2022-05-10,506,Monitor,2,99.0,198.0
